target,ids,date,flag,user,text,weekday
0,2047614848,2009-06-05 13:55:06-07:00,NO_QUERY,SearaNicole,Been sicky in bed all day,Friday
0,2044456141,2009-06-05 09:23:05-07:00,NO_QUERY,janita7,my heand hurts,Friday
0,2051156535,2009-06-05 19:57:59-07:00,NO_QUERY,ChrisIsWrong,First day of summer is over. Starting to sink in is the fact that my girlfriend time has been severely limited,Friday
4,1881578993,2009-05-22 05:02:20-07:00,NO_QUERY,Meghuber,Morning y'all. I am off to sub for PE. Can I make them run laps all day? No? Darn.,Friday
0,2047902497,2009-06-05 14:21:14-07:00,NO_QUERY,jedidiah08,The pirates do suck. Sorry nacho. Its never gonna happen,Friday
4,1957720392,2009-05-29 01:23:35-07:00,NO_QUERY,Ilariat93,@user i agree... Love italy...,Friday
4,1967983394,2009-05-29 20:33:28-07:00,NO_QUERY,Devynn323,readingg,Friday
0,2247040254,2009-06-19 18:30:02-07:00,NO_QUERY,WhatsTheT,@user it rarely happens but I'm human.,Friday
0,1967551587,2009-05-29 19:47:22-07:00,NO_QUERY,ohrio,@user were u at wonderland today? we did the beep test,Friday
4,1676562465,2009-05-01 22:25:38-07:00,NO_QUERY,itfeltsoweird,"@user I don't care. Assuming you're posting either lyrics or a title, I'm doing the same. Apocalyptica",Friday
0,2247038033,2009-06-19 18:29:50-07:00,NO_QUERY,esposj,@user sorry to hear happy thoughts beamed your way.,Friday
4,1676455548,2009-05-01 22:05:48-07:00,NO_QUERY,chrissylvester,Finished marshalling at the triathlon - off to find beer and food,Friday
4,2048093503,2009-06-05 14:39:11-07:00,NO_QUERY,kellymarie4,happy birthday to my brother bologna and @user. hope you both are having fantastic days!,Friday
4,1548499787,2009-04-17 21:07:27-07:00,NO_QUERY,edgar_ardon,@user watching Shockwave !!,Friday
0,1967360378,2009-05-29 19:26:19-07:00,NO_QUERY,Twit_WorLd,#TWRF My besties. If only @user was there. on Twitpic: [http] - My besties. If only.. [http],Friday
4,1965697204,2009-05-29 16:22:43-07:00,NO_QUERY,FraBernal,@user YEAHHH,Friday
4,1967419282,2009-05-29 19:32:41-07:00,NO_QUERY,rehes,@user grass is always greener,Friday
4,1960874130,2009-05-29 08:38:16-07:00,NO_QUERY,Elliecan,Workout time... Lets go!!!,Friday
4,1882356697,2009-05-22 06:43:28-07:00,NO_QUERY,MeGgy,What a happy lunchtime - New shoes at a bargain price,Friday
0,2246656577,2009-06-19 17:55:47-07:00,NO_QUERY,iTomath,Ah damn I'm tired. Never anyone online at this time to talk to I'm like the only person who stays up late out of my friends.. pfft,Friday
4,1965525966,2009-05-29 16:04:30-07:00,NO_QUERY,MrsAtwood,@user Feel good about it. Failure is just a learning experience.,Friday
0,1881656987,2009-05-22 05:14:28-07:00,NO_QUERY,Brett_Terry,For some reason I was wide awake at 6:00 this morning even though I didn't go to bed until after 3:00. Sad day...no sleep.,Friday
4,1961047352,2009-05-29 08:54:19-07:00,NO_QUERY,TayHartsMusic,it's acctually sunny today,Friday
4,1965932493,2009-05-29 16:48:38-07:00,NO_QUERY,RickyNichols,At Alfresco Fridays festival DTown at the outside of the plaza theatre. Free. 202 playing. Till 730. come play,Friday
0,2236256337,2009-06-19 03:14:22-07:00,NO_QUERY,bemadder,I wanna play with my dogs but they're asleep.,Friday
4,1880839101,2009-05-22 02:41:17-07:00,NO_QUERY,tpphotography,@user congratulations - lisa - they are one lucky couple,Friday
0,1968173758,2009-05-29 20:54:16-07:00,NO_QUERY,Nchalada,@user need a delete button on Thumbwhere... the 2 photos i sent dint' come out very well this mornin',Friday
0,2052055129,2009-06-05 23:31:45-07:00,NO_QUERY,miss_alliev,@user shattered that they're already bringing out a better iPhone.. I thought I was safe for 12 months at least!!,Friday
4,2049895788,2009-06-05 17:41:36-07:00,NO_QUERY,Florrciita,"@user seriously Demi, you're amazing!! apart from having a wonderful voice, it's so kind of you to say those words!",Friday
0,2240626976,2009-06-19 09:58:22-07:00,NO_QUERY,codePrincess,"know i'm a bit late on this, but: the season final of heroes was... ridiculous",Friday
4,2049744096,2009-06-05 17:25:21-07:00,NO_QUERY,mattmaloney,@user awesome,Friday
0,1961261937,2009-05-29 09:13:50-07:00,NO_QUERY,d0rsch,Hallooo bayern!hallooo stau!,Friday
4,1964480780,2009-05-29 14:18:12-07:00,NO_QUERY,Tanya_xO,can't get Fly With Me out if my head...not that I want to,Friday
0,1881880683,2009-05-22 05:46:16-07:00,NO_QUERY,mcraddictal,@user you have enough stuff to worry about...,Friday
4,1961594303,2009-05-29 09:44:45-07:00,NO_QUERY,patte3992,"Good night! Early day tomorrow! Youth Aflame, &quot;Palarong Pinoy&quot; tomorrow @ church, 8am. Don't be late!",Friday
4,1881947808,2009-05-22 05:55:07-07:00,NO_QUERY,SharitaBBJ,Is headed to Alabama to see my little big brother graduate from high school,Friday
0,2238781835,2009-06-19 07:43:58-07:00,NO_QUERY,baileso,@user can that count as a carb and a protein for me???,Friday
0,2051227046,2009-06-05 21:13:28-07:00,NO_QUERY,wynsters,FTW: bought many books today FTL: bit my tongue so hard it bled,Friday
0,2244893813,2009-06-19 15:21:56-07:00,NO_QUERY,Glitter_City,My bunny died,Friday
0,1957303384,2009-05-29 00:06:00-07:00,NO_QUERY,AyoMillions,@user No twitpic? lol,Friday
0,2247413241,2009-06-19 19:03:37-07:00,NO_QUERY,belenneleb,"@user i need they to come back here. i sin chiruzas, solitos por favor POR FAVORRRRR",Friday
4,1964241277,2009-05-29 13:56:11-07:00,NO_QUERY,SaraGray89,hot pink nail polish makes me,Friday
4,1960293242,2009-05-29 07:44:05-07:00,NO_QUERY,StudioDaCapo,"Recently retouched. [http] Finally got it to work, I think. An old dog can learn new tricks, see?",Friday
4,1960389854,2009-05-29 07:53:17-07:00,NO_QUERY,anambanana,@user thanks.,Friday
0,2049555023,2009-06-05 17:05:09-07:00,NO_QUERY,zaurav,@user yeah I'm still working on it. Theres a LOT of stuff left to do,Friday
0,2048789247,2009-06-05 15:46:38-07:00,NO_QUERY,meggytron,@user It's such BULLSHIT. I'm sorry &lt;3333333,Friday
4,1967250968,2009-05-29 19:14:22-07:00,NO_QUERY,BookishlyFab,@user I meant &quot;worse&quot; not &quot;worst.&quot;,Friday
4,1963908839,2009-05-29 13:26:02-07:00,NO_QUERY,TheRealAngelena,"ANYWAYS, FOLLOW FRIDAY FOLLOW ME @user AND I WILL FOLLOW YOU BACK. HOPEFULLY I GET 1000 FOLLOWERS BY THE END OF THE WEEK. HAHA",Friday
0,1963963696,2009-05-29 13:30:59-07:00,NO_QUERY,kaylapotter89,This Water Horse movie is totally making me want to go to Scotland. I want a water horse lol,Friday
0,2051134402,2009-06-05 19:55:34-07:00,NO_QUERY,matthewfong,"@user not out, there never is any",Friday
4,1967849060,2009-05-29 20:19:18-07:00,NO_QUERY,Hueeezy,i love my momma. she treats me like im still 5 years old.,Friday
4,1958076347,2009-05-29 02:34:46-07:00,NO_QUERY,conversegirl101,parttyy tonightt. off to dubaii-lermall tweet outtt.,Friday
4,1991718378,2009-06-01 07:32:30-07:00,NO_QUERY,Casserella,@user I've felt like that,Monday
4,1997873374,2009-06-01 17:36:14-07:00,NO_QUERY,Missmikelah,@user soon I hope! I'm still getting better myself but def want to take her out soon,Monday
4,1993905582,2009-06-01 11:06:41-07:00,NO_QUERY,ShiyamaE,"Hwk, Class, Laying out all day, more crazy amounts of hwk but nothing is better than laying out in this sun and getting my tan on",Monday
4,1564469591,2009-04-20 03:38:30-07:00,NO_QUERY,rwwr,@user do you own any cologne? that's for your Q&amp;A.,Monday
0,2177704475,2009-06-15 06:33:49-07:00,NO_QUERY,keeyoe,I came back home from work. So tired today 4days interval influenced probably.,Monday
4,1696003612,2009-05-04 07:24:40-07:00,NO_QUERY,agibsmith,This is great! I just found out that it's Star Wars Day. &quot;May the 4th&quot; be with you! Have you hugged your Ewok today?,Monday
4,2188031215,2009-06-15 21:11:16-07:00,NO_QUERY,charlotte_yo,"trying to convice my mum 2 stop eating red meat, and to buy me a puppy it aint workin so far yet tho, ill keep yooh all posted xx",Monday
0,1989919124,2009-06-01 03:16:07-07:00,NO_QUERY,NANCY___,@user the clash are too good for their armand van halen ears.,Monday
4,1992708625,2009-06-01 09:11:41-07:00,NO_QUERY,KandiceLeigh,I had forgotten how therapeutic a cigarette was.,Monday
4,1573026392,2009-04-20 23:25:56-07:00,NO_QUERY,simonsolli,Just arrived at school. We're talking about meat and stuff mmmmmmmm..,Monday
4,2176849898,2009-06-15 04:54:06-07:00,NO_QUERY,donyablaze,Truly excited about this Monday and expecting greatness. Shouts to Coka for the inspiration!,Monday
0,2178448319,2009-06-15 07:42:59-07:00,NO_QUERY,Nawel_xx,@user I WANNA MOVE TO LONDON!!!!!!!! LOOOOOOOOOOL!! it sucks living in kent.. haha,Monday
4,1995939902,2009-06-01 14:17:01-07:00,NO_QUERY,KristinFOD,YAY for cheap flights!!!,Monday
0,2180167127,2009-06-15 10:06:02-07:00,NO_QUERY,MissTonix,I bet it gets worse,Monday
0,1990389975,2009-06-01 04:44:24-07:00,NO_QUERY,jasdans,@user the thing is i had iberry's horlics choc cake for lunch and am still feeling sick,Monday
4,1999511025,2009-06-01 20:20:42-07:00,NO_QUERY,nthmost,"You know, @user, you might be right.",Monday
0,2181508307,2009-06-15 11:55:26-07:00,NO_QUERY,DanaK6,@user totally! I'm jealous! cake &amp; flapjack!,Monday
0,2282823120,2009-06-22 11:51:14-07:00,NO_QUERY,wondergirlsarah,today i'm obsessed with sailor moon i want to make a video but sony vegas wont go,Monday
4,1834488420,2009-05-18 03:07:40-07:00,NO_QUERY,dinosaurrrrs,Wheeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Monday
0,1989963916,2009-06-01 03:25:28-07:00,NO_QUERY,gingermail,I'm not allowed outside today. I got too burnt yesterday,Monday
0,1991129189,2009-06-01 06:27:36-07:00,NO_QUERY,keeksmiele,missing all time low...,Monday
0,2287990169,2009-06-22 18:34:12-07:00,NO_QUERY,mellynn30052,i really want my mac to come back on,Monday
0,2286044085,2009-06-22 15:55:22-07:00,NO_QUERY,Drayshawn,"@user AWW man that sucks. That whip is the shit, with it's WI-Fi....LMAO!!!",Monday
4,1696133938,2009-05-04 07:40:47-07:00,NO_QUERY,comzeradd,back to athens. ????? ? ??????,Monday
4,2176737431,2009-06-15 04:38:03-07:00,NO_QUERY,genvongrimm,Twitterrific works again. Yayyyy,Monday
0,2181617284,2009-06-15 12:04:13-07:00,NO_QUERY,inkgypsy,@user Season 2 - Amazing wonderful! And then Season 3!! Jackzilla is too young to be Buffy friendly yet have to sneak in viewings...,Monday
4,2184184343,2009-06-15 15:32:30-07:00,NO_QUERY,RadioKiller87,B-O-O-S-I-E B-A-D-A-Z-Z that's me! wipe me down,Monday
4,1835547673,2009-05-18 06:14:21-07:00,NO_QUERY,kayasmith,@user @user so guys did u enjoy my muffins? x,Monday
0,1997499239,2009-06-01 16:57:34-07:00,NO_QUERY,katewalling,@user Thanks! The Blackberry app isn't as good I think I'll sign in/ sign out for now.,Monday
0,1833903753,2009-05-18 00:52:55-07:00,NO_QUERY,appieschot,virtual machine beta doesn't support disk sizes of 172 gb,Monday
4,1834010767,2009-05-18 01:17:06-07:00,NO_QUERY,sugartastic,"@user Nah, you're not old! XD Lots of people don't know what &quot;XD&quot; means. But it's good you know &quot;LOL&quot;.",Monday
0,1997453425,2009-06-01 16:52:39-07:00,NO_QUERY,emilykatee,@user come back to adelaide!! i miss you your two shows in adelaide were amazing!! and cant wait to see it for a third time in augus &lt;3,Monday
4,2180102220,2009-06-15 10:00:49-07:00,NO_QUERY,wendy_fred6,"@user Hehe yeah, the beer bike is becoming a normal thing in #Amsterdam. Quite fun imho [http]",Monday
4,1996616085,2009-06-01 15:23:19-07:00,NO_QUERY,evilbobby,"@user good point, but I would need to see some twitpics too otherwise not much fun",Monday
0,2175120927,2009-06-15 00:08:18-07:00,NO_QUERY,ladyliin,"testweek, here I come.",Monday
4,2185804523,2009-06-15 17:55:53-07:00,NO_QUERY,savina_donitia,@user ...my favorite rapper Jay Z (he is a great rapper but not my favorite lyricist) ...fav lyricist is Common &quot;Be&quot; album,Monday
4,1991624899,2009-06-01 07:22:35-07:00,NO_QUERY,gregstephenson,"@user As I typed that, I was thinking something like that and was hoping no one would pounce on it. Git.",Monday
0,1989944859,2009-06-01 03:21:29-07:00,NO_QUERY,maheshpai,but not exactly the photo i wanted,Monday
0,2188529265,2009-06-15 22:03:58-07:00,NO_QUERY,no_ware_land,purchased sum travel size shampoo bottles &amp; just realized tht they dont hv the plastic recycle logo. does tht mean theyre not recyclable?,Monday
0,1835306082,2009-05-18 05:40:42-07:00,NO_QUERY,Mal_de_Mer,@user Hope you work things out I can tell you really love each other and we all have these moments in marriage...work through it,Monday
0,2178320965,2009-06-15 07:31:40-07:00,NO_QUERY,mmariulaand,"@user *suerte que no fui ! y DO YOU KNOW WHAT? no esta cosa tiene que ser si o si por msn ,",Monday
0,2283769744,2009-06-22 13:02:48-07:00,NO_QUERY,dangerrD,"@user: me freakin toooo, and I'm making goals on an empty tummmy",Monday
4,1835424330,2009-05-18 05:57:48-07:00,NO_QUERY,MissShivi,"@user umm, not overlly well but I'll have a go, with whatever you need",Monday
0,1835629069,2009-05-18 06:25:02-07:00,NO_QUERY,DaSkalar,This ride seem long as hell I'M BORED,Monday
0,1834287863,2009-05-18 02:21:14-07:00,NO_QUERY,_alexxxx,exams why are you so lame. Go away,Monday
4,1990938972,2009-06-01 06:04:28-07:00,NO_QUERY,jasonbetts,@user Love the fact u got that pic as ur profile now.. How come ur allowed to sleep ??? Do you not work?!?!,Monday
4,1992541205,2009-06-01 08:55:18-07:00,NO_QUERY,luckiethirteen,i.DO.NOT.HOOK.UP,Monday
4,2000644563,2009-06-01 22:35:47-07:00,NO_QUERY,gabeevictoriaxo,@user yesss please &lt;3,Monday
4,1834622251,2009-05-18 03:37:53-07:00,NO_QUERY,buffyc,@user aw how lovely! hope you had a fantastic time such a wonderful part of the country,Monday
4,1989107358,2009-06-01 00:22:07-07:00,NO_QUERY,JayJay512,Contemplating whether or not to turn in my Blackberry Pearl for 60 swagbucks!!,Monday
4,2181924384,2009-06-15 12:29:04-07:00,NO_QUERY,clayray3290,@user CONGRATS ON THE TEEN CHOICE AWARD NOM!!!!,Monday
4,1990685644,2009-06-01 05:30:08-07:00,NO_QUERY,jameswoodcock,"If you have a YouTube account, please register on my channel to monitor all my gaming HD features - [http] - Please re-tweet",Monday
4,1998574638,2009-06-01 18:46:35-07:00,NO_QUERY,iamsuperbianca,"@user congratulaaaaations!!!!!!!!! soo proud of you!! see?! you can sooo do it! now, you'll miss school, i tell you! haha!",Monday
4,1991513143,2009-06-01 07:10:26-07:00,NO_QUERY,Yntet,Nokia 5800 XpressMusic or iPhone 3G??? whaddaya think guys?? GuEve!!,Monday
4,1995764384,2009-06-01 14:00:39-07:00,NO_QUERY,QueenBee77,@user Well how fun is that!!! I will try that with my family! Happy birthday whenever the fuck it is!!! LOL!,Monday
4,2177294345,2009-06-15 05:50:36-07:00,NO_QUERY,Noodlez,woo! Time to watch the first ep of True Blood season 2! I am of course currently in the US of A,Monday
4,1563866203,2009-04-20 00:37:46-07:00,NO_QUERY,SusanB920,Vote your opinion on Susan Boyle! [http],Monday
0,1994539850,2009-06-01 12:04:31-07:00,NO_QUERY,yosoyian,I need a haircut,Monday
0,2179838505,2009-06-15 09:39:14-07:00,NO_QUERY,Jansy9,I think God is giving me stuff to prove that the last stuff that I thought was so awful wasn't really that bad...,Monday
0,2188828452,2009-06-15 22:38:52-07:00,NO_QUERY,liz777ann2,I love kitties...(and I am missing two right now) ...but it's okay...,Monday
0,1991062239,2009-06-01 06:19:39-07:00,NO_QUERY,emymsm,wants to play sims3!!,Monday
4,1992559262,2009-06-01 08:57:07-07:00,NO_QUERY,poojajose,@user OMG!!! I AM SO happy you won!! You looked amazing last night! COngratulations big time!! You deserve it!,Monday
4,1989211071,2009-06-01 00:43:41-07:00,NO_QUERY,Solidblue22,"I have to say, Star Trek is the best movie ive seen all year and i hate science fiction !!",Monday
4,1564056290,2009-04-20 01:32:46-07:00,NO_QUERY,AmberDeeS,"is at work, on another beautiful day wish i could be outside playing xoxo",Monday
4,1993906014,2009-06-01 11:06:44-07:00,NO_QUERY,Fallingupagain5,Lunch date with my girlfriend in law!,Monday
0,1834041917,2009-05-18 01:24:14-07:00,NO_QUERY,Saaamanthaaa,"off to learn some more, i dont wanna learn anymore oh well, bye!",Monday
4,2179253055,2009-06-15 08:51:14-07:00,NO_QUERY,AndrewKeys,@user super excited for you guys to come to VA,Monday
0,2180748655,2009-06-15 10:53:31-07:00,NO_QUERY,EllieLeddra,"@user i would love to me at the concert right now x I have no idea, about the poor laws, i get all the rest of it, but not thatx",Monday
4,1993861169,2009-06-01 11:02:39-07:00,NO_QUERY,sheb57,"@user How your exam go ?, I finally got completion today on ex OH part-buying me out !",Monday
4,1833929974,2009-05-18 00:59:01-07:00,NO_QUERY,Starpiss,"@user Aww, i just read your first comment. You're really sweet Yeah i'm startin to, i mean he moved on it's about time i do!",Monday
0,1991142169,2009-06-01 06:29:08-07:00,NO_QUERY,camillamjy,shit im bored,Monday
4,1835310949,2009-05-18 05:41:24-07:00,NO_QUERY,nurezki19,@user I really love ur handworks dyy. it's all beautiful&amp; awesome! reallyy nice job,Monday
4,1564282851,2009-04-20 02:43:11-07:00,NO_QUERY,MarLo2332,Pay your tribute to bob today...ONE LOVE...,Monday
4,1990485273,2009-06-01 04:59:56-07:00,NO_QUERY,JoDuxbury,@user @user I'm with you. Not keen to hire staff - practice what I preach and outsource to freelancers,Monday
0,1467881897,2009-04-06 22:38:30-07:00,NO_QUERY,drtaru,@user but i cant figure out how to get there / back / pay for a hotel etc,Monday
0,2186435456,2009-06-15 18:50:11-07:00,NO_QUERY,bridgetitty,@user That's no fun! Have a happy birthday anyway!! lots of love!!!!!!!,Monday
4,2000446395,2009-06-01 22:08:03-07:00,NO_QUERY,stromcarlson,"@user Hey, if you can make it down to los feliz, youre welcome to come with. Otherwise, a trip to SJ is in order",Monday
4,1989732480,2009-06-01 02:36:49-07:00,NO_QUERY,jeffeio,Gnight everybody,Monday
4,1998958869,2009-06-01 19:24:29-07:00,NO_QUERY,lovestoned420,watching never before seen footage from my life on the d list. yay! miss kathy!,Monday
0,2178671573,2009-06-15 08:02:29-07:00,NO_QUERY,jrwho,Was sooooo not wanting to get up this morning! *yawn* I'm still sleepy!,Monday
